,nom,heure,date,etablissement,prix,adresse,commune,geo,Type activite,arrondissement
1417,Winter Break,13:10,ajd,UGC OPERA,variable,32 BD DES ITALIENS,Paris 9e Arrondissement,"48.871332,2.335302",Cinema,
1418,Winter Break,15:55,ajd,UGC OPERA,variable,32 BD DES ITALIENS,Paris 9e Arrondissement,"48.871332,2.335302",Cinema,
1419,Winter Break,18:40,ajd,UGC OPERA,variable,32 BD DES ITALIENS,Paris 9e Arrondissement,"48.871332,2.335302",Cinema,
1420,Winter Break,21:25,ajd,UGC OPERA,variable,32 BD DES ITALIENS,Paris 9e Arrondissement,"48.871332,2.335302",Cinema,
1421,Wonka,10:00,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1422,Wonka,12:20,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1423,Wonka,14:45,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1424,Wonka,17:10,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1425,Wonka,19:35,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1426,Wonka,22:00,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1427,Perfect Days,10:30,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1428,Perfect Days,13:45,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1429,Perfect Days,16:30,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1430,Perfect Days,19:10,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1431,Perfect Days,21:45,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1432,Voyage au pôle sud,10:00,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1433,Voyage au pôle sud,12:00,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1434,Voyage au pôle sud,14:00,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1435,Voyage au pôle sud,16:00,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1436,Voyage au pôle sud,18:00,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1437,Voyage au pôle sud,20:00,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1438,Voyage au pôle sud,22:00,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1439,Past Lives – Nos vies d’avant,10:00,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1440,Past Lives – Nos vies d’avant,12:15,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1441,Past Lives – Nos vies d’avant,14:35,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1442,Past Lives – Nos vies d’avant,17:00,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1443,Past Lives – Nos vies d’avant,19:20,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1444,Past Lives – Nos vies d’avant,21:45,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1445,Munch,10:15,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1446,Munch,12:40,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1447,Munch,15:00,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1448,Munch,17:20,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1449,Munch,19:45,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1450,Munch,22:05,ajd,UGC ODEON,variable,124 BD ST GERMAIN,Paris 6e Arrondissement,"48.852353,2.339834",Cinema,
1451,Perfect Days,14:00,ajd,UGC ROTONDE,variable,103 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.842318,2.328975",Cinema,
1452,Perfect Days,17:00,ajd,UGC ROTONDE,variable,103 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.842318,2.328975",Cinema,
1453,Perfect Days,19:45,ajd,UGC ROTONDE,variable,103 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.842318,2.328975",Cinema,
1454,Winter Break,13:30,ajd,UGC ROTONDE,variable,103 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.842318,2.328975",Cinema,
1455,Winter Break,16:30,ajd,UGC ROTONDE,variable,103 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.842318,2.328975",Cinema,
1456,Winter Break,19:30,ajd,UGC ROTONDE,variable,103 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.842318,2.328975",Cinema,
1457,Past Lives – Nos vies d’avant,12:45,ajd,UGC ROTONDE,variable,103 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.842318,2.328975",Cinema,
1458,Past Lives – Nos vies d’avant,15:10,ajd,UGC ROTONDE,variable,103 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.842318,2.328975",Cinema,
1459,Past Lives – Nos vies d’avant,17:30,ajd,UGC ROTONDE,variable,103 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.842318,2.328975",Cinema,
1460,Past Lives – Nos vies d’avant,20:00,ajd,UGC ROTONDE,variable,103 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.842318,2.328975",Cinema,
1461,Perfect Days,16:20,ajd,NOUVEL ODEON,variable,6 RUE DE L ECOLE DE MEDECINE,Paris 6e Arrondissement,"48.850764,2.341747",Cinema,
1462,Le Garçon et le héron,14:00,ajd,NOUVEL ODEON,variable,6 RUE DE L ECOLE DE MEDECINE,Paris 6e Arrondissement,"48.850764,2.341747",Cinema,
1463,Et la fête continue !,18:40,ajd,NOUVEL ODEON,variable,6 RUE DE L ECOLE DE MEDECINE,Paris 6e Arrondissement,"48.850764,2.341747",Cinema,
1464,L'Enlèvement,20:50,ajd,NOUVEL ODEON,variable,6 RUE DE L ECOLE DE MEDECINE,Paris 6e Arrondissement,"48.850764,2.341747",Cinema,
1465,Les Trois Mousquetaires : Milady,10:00,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1466,Les Trois Mousquetaires : Milady,12:20,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1467,Les Trois Mousquetaires : Milady,14:45,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1468,Les Trois Mousquetaires : Milady,17:10,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1469,Les Trois Mousquetaires : Milady,19:35,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1470,Les Trois Mousquetaires : Milady,22:00,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1471,La Tresse,10:30,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1472,La Tresse,14:00,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1473,La Tresse,19:15,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1474,Soudain seuls,16:45,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1475,Soudain seuls,21:45,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1476,Winter Break,10:30,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1477,Winter Break,13:30,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1478,Winter Break,16:15,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1479,Winter Break,19:00,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1480,Winter Break,21:40,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1481,Les Colons,10:00,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1482,Les Colons,12:15,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1483,Les Colons,14:30,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1484,Les Colons,17:30,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1485,Les Colons,19:45,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1486,Les Colons,22:00,ajd,UGC DANTON,variable,99 BD ST GERMAIN,Paris 6e Arrondissement,"48.852138,2.338995",Cinema,
1487,Mon nom est personne,13:50,ajd,MAC MAHON,variable,5/7 AV MAC MAHON,Paris 17e Arrondissement,"48.875715,2.294655",Cinema,
1488,Mon nom est personne,16:00,ajd,MAC MAHON,variable,5/7 AV MAC MAHON,Paris 17e Arrondissement,"48.875715,2.294655",Cinema,
1489,Mon nom est personne,18:40,ajd,MAC MAHON,variable,5/7 AV MAC MAHON,Paris 17e Arrondissement,"48.875715,2.294655",Cinema,
1490,Mon nom est personne,20:40,ajd,MAC MAHON,variable,5/7 AV MAC MAHON,Paris 17e Arrondissement,"48.875715,2.294655",Cinema,
1491,0,20h,Vendredi 22 décembre,L'international,8,5 rue Moret,,,Spectacles bars musicaux,11.0
1492,1,20h,Samedi 23 décembre,L'international,10,5 rue Moret,,,Spectacles bars musicaux,11.0
1493,2,00h,Vendredi 29 décembre,L'international,7,5 rue Moret,,,Spectacles bars musicaux,11.0
1494,3,00h,Samedi 30 décembre,L'international,7,5 rue Moret,,,Spectacles bars musicaux,11.0
1495,4,22h,Dimanche 31 décembre,L'international,7,5 rue Moret,,,Spectacles bars musicaux,11.0
1496,5,20h,Jeudi 4 janvier,L'international,8,5 rue Moret,,,Spectacles bars musicaux,11.0
1497,6,20h,Vendredi 5 janvier,L'international,7,5 rue Moret,,,Spectacles bars musicaux,11.0
1498,7,20h,Samedi 6 janvier,L'international,8,5 rue Moret,,,Spectacles bars musicaux,11.0
1499,8,20h,Lundi 8 janvier,L'international,6,5 rue Moret,,,Spectacles bars musicaux,11.0
1500,9,20h,Mercredi 10 janvier,L'international,8,5 rue Moret,,,Spectacles bars musicaux,11.0
1501,10,20h,Jeudi 11 janvier,L'international,8,5 rue Moret,,,Spectacles bars musicaux,11.0
1502,11,20h,Samedi 13 janvier,L'international,8,5 rue Moret,,,Spectacles bars musicaux,11.0
1503,12,20h,Mercredi 17 janvier,L'international,8,5 rue Moret,,,Spectacles bars musicaux,11.0
1504,13,20h,Jeudi 18 janvier,L'international,8,5 rue Moret,,,Spectacles bars musicaux,11.0
1505,14,19h,Vendredi 19 janvier,L'international,8/10,5 rue Moret,,,Spectacles bars musicaux,11.0
1506,15,20h,Samedi 20 janvier,L'international,8,5 rue Moret,,,Spectacles bars musicaux,11.0
1507,16,18h,Dimanche 21 janvier,L'international,Gratui,5 rue Moret,,,Spectacles bars musicaux,11.0
1508,17,20h,Vendredi 26 janvier,L'international,18,5 rue Moret,,,Spectacles bars musicaux,11.0
1509,18,20h,Dimanche 28 janvier,L'international,6,5 rue Moret,,,Spectacles bars musicaux,11.0
1510,19,20h,Jeudi 8 février,L'international,8,5 rue Moret,,,Spectacles bars musicaux,11.0
1511,20,20h,Mardi 13 février,L'international,13,5 rue Moret,,,Spectacles bars musicaux,11.0
1512,21,20h,Jeudi 15 février,L'international,8/10,5 rue Moret,,,Spectacles bars musicaux,11.0
1513,22,20h,Mardi 20 février,L'international,12,5 rue Moret,,,Spectacles bars musicaux,11.0
1514,23,20h,Jeudi 29 février,L'international,8/10,5 rue Moret,,,Spectacles bars musicaux,11.0
1515,24,20h,Mardi 12 mars,L'international,12,5 rue Moret,,,Spectacles bars musicaux,11.0
1516,25,20h,Samedi 23 mars,L'international,13,5 rue Moret,,,Spectacles bars musicaux,11.0
1517,26,20h,Lundi 1er avril,L'international,6,5 rue Moret,,,Spectacles bars musicaux,11.0
1518,27,20h,Mercredi 3 avril,L'international,8/10,5 rue Moret,,,Spectacles bars musicaux,11.0
1519,28,20h,Samedi 11 mai,L'international,10,5 rue Moret,,,Spectacles bars musicaux,11.0
1520,Charlye Dream,21h30,1 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1521,Charlye Dream,21h30,2 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1522,Megaswing,21h30,3 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1523,Blues Monday,21h30,4 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1524,Five O'Clock Jazz Group,21h30,5 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1525,You Rascal Band,21h30,6 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1526,You Rascal Band,21h30,7 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1527,You Rascal Band,21h30,8 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1528,You Rascal Band,21h30,9 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1529,Nirek Mokar & His Boogie Messengers invite Sax Gordon,21h30,10 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1530,Nirek Mokar & His Boogie Messengers invite Sax Gordon,21h30,11 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1531,Blue Waltz,21h30,12 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1532,Nirek Mokar & His Boogie Messengers invite Sax Gordon,21h30,13 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1533,Jack’&’Jills Swing Band,21h30,14 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1534,Jack’&’Jills Swing Band,21h30,15 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1535,Jack’&’Jills Swing Band,21h30,16 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1536,Megaswing,21h30,17 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1537,Louis Prima for Ever Special Noël,21h30,18 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1538,Louis Prima for Ever Special Noël,21h30,19 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1539,"Dany Doriz & Michel Pastre ""Fathers & Sons""",21h30,20 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1540,Michel Pastre Swing Band invite Saul Rubin,21h30,21 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1541,Michel Pastre Swing Band invite Saul Rubin,21h30,22 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1542,Michel Pastre Swing Band invite Saul Rubin,21h30,23 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1543,Fermeture exceptionnelle,21h30,24 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1544,Megaswing,21h30,25 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1545,Nirek Mokar & His Boogie Messengers,21h30,26 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1546,Cecilya & the Candy Kings,21h30,27 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1547,Cecilya & the Candy Kings,21h30,28 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1548,Cecilya & the Candy Kings,21h30,29 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1549,Cecilya & the Candy Kings,21h30,30 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1550,Réveillon Rock & Swing,21h30,31 decembre,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1551,Blues Monday,21h30,1 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1552,Nirek Mokar & His Boogie Messengers,21h30,2 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1553,Dany Doriz Swing Band invite Jeff Hoffman,21h30,3 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1554,Jérome Etcheberry invite Tijn Trommelen,21h30,4 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1555,Jérome Etcheberry invite Tijn Trommelen,21h30,5 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1556,Jérome Etcheberry invite Tijn Trommelen,21h30,6 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1557,Megaswing,21h30,7 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1558,Blues Monday,21h30,8 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1559,Nirek Mokar & His Boogie Messengers,21h30,9 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1560,Philippe Milanta Swinging Quartet avec Claude Tissendier,21h30,10 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1561,Zebulon Boogie Project featuring Eric Luter & Jean Michel Proust,21h30,11 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1562,Zebulon Boogie Project featuring Eric Luter & Jean Michel Proust,21h30,12 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1563,Zebulon Boogie Project featuring Eric Luter & Jean Michel Proust,21h30,13 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1564,Megaswing,21h30,14 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1565,Blues Monday,21h30,15 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1566,Nirek Mokar & His Boogie Messengers,21h30,16 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1567,Jazz Connection Tribute to Louis Prima,21h30,17 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1568,Jazz Connection Tribute to Louis Prima,21h30,18 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1569,Jazz Connection Tribute to Louis Prima,21h30,19 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1570,Jazz Connection Tribute to Louis Prima,21h30,20 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1571,Megaswing,21h30,21 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1572,Blues Monday,21h30,22 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1573,Nirek Mokar & His Boogie Messengers,21h30,23 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1574,Bert de Kort All Stars,21h30,24 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1575,Bert de Kort All Stars,21h30,25 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1576,Bert de Kort All Stars,21h30,26 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1577,Bert de Kort All Stars,21h30,27 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1578,Leslie Lewis Swing Band,21h30,28 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1579,Blues Monday,21h30,29 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1580,Nirek Mokar & His Boogie Messengers,21h30,30 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1581,Dany Doriz & Michel Pastre Fathers & Sons,21h30,31 janvier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1582,Danger Zone,21h30,1 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1583,Danger Zone,21h30,2 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1584,Panama Swing,21h30,3 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1585,Puissance Jazz Big Band,21h30,4 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1586,Blues Monday,21h30,5 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1587,3 for Swing + one,21h30,6 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1588,3 for Swing + one,21h30,7 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1589,Matthieu Boré Blues in New Orleans,21h30,8 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1590,Matthieu Boré Blues in New Orleans,21h30,9 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1591,Matthieu Boré Blues in New Orleans,21h30,10 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1592,Megaswing,21h30,11 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1593,Blues Monday,21h30,12 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1594,Nirek Mokar & His Boogie Messengers,21h30,13 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1595,Egidio Juke Inkala & the Jacknives,21h30,14 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1596,Egidio Juke Inkala & the Jacknives,21h30,15 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1597,Egidio Juke Inkala & the Jacknives,21h30,16 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1598,Egidio Juke Inkala & the Jacknives,21h30,17 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1599,Megaswing,21h30,18 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1600,Blues Monday,21h30,19 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
1601,The Silky’s,21h30,20 fevrier,Caveau de la Huchette,14,5 rue de la Huchette,,,Spectacles bars musicaux,5.0
